Term	Index	Name
GO:0071175	1302	A protein complex that consists of the intracellular domain of Notch1 (ICN1), the DNA-binding transcription factor RBP-Jkappa, and the transcriptional coactivator Mastermind-like-2 (MAML2); the complex is involved in transcriptional activation in response to Notch-mediated signaling.
GO:0030870	1303	Trimeric protein complex that possesses endonuclease activity; involved in meiotic recombination, DNA repair and checkpoint signaling. In Saccharomyces cerevisiae, the complex comprises Mre11p, Rad50p, and Xrs2p; complexes identified in other species generally contain proteins orthologous to the Saccharomyces cerevisiae proteins.
GO:0044614	1304	Filamentous extensions on cytoplasmic face of the nuclear pore complex (NPC). In S. cerevisiae, Nup159p, Nup82p, and Nup42p contribute to the cytoplasmic filaments. In vertebrates, Nup358 is a major component.
GO:0090575	1305	A transcription factor complex that acts at a regulatory region of a gene transcribed by RNA polymerase II.
GO:0031519	1306	A chromatin-associated multiprotein complex containing Polycomb Group proteins. In Drosophila, Polycomb group proteins are involved in the long-term maintenance of gene repression, and PcG protein complexes associate with Polycomb group response elements (PREs) in target genes to regulate higher-order chromatin structure.
GO:0030896	1307	Conserved heterotrimeric complex of PCNA-like proteins that is loaded onto DNA at sites of DNA damage.
GO:0090661	1308	A box H/ACA ribonucleoprotein complex that contains the RNA component of vertebrate telomerase, the enzyme essential for the replication of chromosome termini in most eukaryotes. This ribonucleoprotein complex is a structural box H/ACA RNP, which does not have the catalytic pseudouridylation function shared by the majority of H/ACA RNPs present in the cell.
GO:0071159	1309	A protein complex that consists of a homo- or heterodimer of members of a family of structurally related proteins that contain a conserved N-terminal region called the Rel homology domain (RHD). In the nucleus, NF-kappaB complexes act as transcription factors. In unstimulated cells, NF-kappaB dimers are sequestered in the cytoplasm by IkappaB monomers; signals that induce NF-kappaB activity cause degradation of IkappaB, allowing NF-kappaB dimers to translocate to the nucleus and induce gene expression.
GO:0032806	1310	A protein complex that phosphorylates amino acid residues of RNA polymerase II C-terminal domain repeats; phosphorylation occurs mainly on Ser2 and Ser5.
GO:0034456	1311	A protein complex that forms a subcomplex of the 90S preribosome. In S. cerevisiae, it is composed of Rrp7p, Utp22p, Ckb1p, Cka1p, Ckb2p and Cka2p.
GO:1990512	1312	Nuclear transcriptional repressor complex that is capable of negatively regulating CLOCK-BMAL-dependent transactivation of genes in a delayed negative feedback manner which generates circadian rhythms.
GO:0070310	1313	A protein complex that contains the protein kinase ATR and ATR-interacting protein (ATRIP) and binds single-stranded DNA; ssDNA binding affinity is increased in the presence of replication protein A.
GO:0090574	1314	A protein complex, located in the nucleus, that possesses activity that prevents or downregulates transcription from a RNA polymerase V promoter.
GO:0071181	1315	A protein complex that consists of the intracellular domain of Notch3 (ICN3), the DNA-binding transcription factor RBP-Jkappa, and the transcriptional coactivator Mastermind-like-3 (MAML3); the complex is involved in transcriptional activation in response to Notch-mediated signaling.
GO:0032116	1316	A protein complex required for the loading of a structural maintenance of chromosome (SMC) complex, such as cohesin, condensin or SMC5/SMC6, onto DNA. Appears to be eukaryotically conserved.
GO:0070313	1317	A protein complex formed by the association of RGS6, a negative regulator of heterotrimeric G protein signaling, with the DMAP1-Dnmt1 transcriptional repressor complex; in the complex, RGS6 inhibits the transcriptional repressor activity of DMAP1.
GO:0071819	1318	A protein complex that forms part of SAGA-type complexes SAGA and SLIK, and mediates deubiquitination of histone H2B. In S. cerevisiae, the DUBm consists of the proteins Ubp8p, Sgf11p, Sus1p, and Sgf73p.
GO:0031431	1319	A heterodimeric protein complex required for the activation of DNA replication origins; comprises a catalytic subunit and a regulatory subunit (in Saccharomyces, Cdc7p and Dbf4p, respectively); complexes identified in other species generally contain proteins related to the Saccharomyces proteins.
GO:0070531	1320	A protein complex that contains the BRCA1-BARD1 heterodimer, RAP80/UIMC1, BRCC3/BRCC36, BRE/BRCC45, FAM175A/CCDC98/Abraxas and MERIT40/NBA1, and specifically recognizes and binds K63-linked polyubiquitin chains present on histone H2A and H2AX at DNA damage sites.
GO:0044615	1321	A filamentous, cage-like assembly on the nuclear face of the nuclear pore complex (NPC). In S. cerevisiae, Mlp1p and Mlp2p are two major components of the NPC nuclear basket. In vertebrates, Tpr is a major component.
GO:0055029	1322	A protein complex, located in the nucleus, that possesses DNA-directed RNA polymerase activity.
GO:0044612	1323	A substructure of the nuclear pore complex (NPC) that serves to connect members of the central transport channel (composed of FG-nucleoporins) to the core scaffold (composed of the inner and outer NPC rings). In S. cerevisiae, the linkers are Nic96p and Nup82p. In vertebrates, they are Nup93 and Nup88. Components are arranged in 8-fold symmetrical 'spokes' around the central transport channel. Both linkers can be isolated in association with specific FG-nucleoporins, complexes that are sometimes referred to as the Nic96 complex (Nic96p-Nsp1p-Nup49p-Nup57p) and the Nup82 complex (Nup82p-Nup116p-Nup159p-Gle2p).
GO:0000152	1324	A ubiquitin ligase complex found in the nucleus.
GO:0033203	1325	A homohexameric protein complex that possesses DNA helicase activity; associates with DNA polymerase alpha-primase and translocates in the 5' to 3' direction.
GO:0005655	1326	A ribonuclease P complex located in the nucleolus of a eukaryotic cell, where it catalyzes the 5' endonucleolytic cleavage of precursor tRNAs to yield mature tRNAs. Eukaryotic nucleolar ribonuclease P complexes generally contain a single RNA molecule that is necessary but not sufficient for catalysis, and several protein molecules.
GO:0033066	1327	A DNA recombinase mediator complex that contains the Rad51 paralogs RAD51B and RAD51C, or orthologs thereof.
GO:0106083	1328	Any protein complex that is part of the nuclear membrane.
GO:1990453	1329	A protein complex involved in the disassembly and subsequent reassembly of nucleosomes. It associates with the coding region of transcriptionally active genes where it interacts with the RNA polymerase II and affects its processivity during co-transcriptional RNA processing and maturation. It exists as a functionally independent part of the NuA4 complex.
GO:0070390	1330	A protein complex that couples SAGA-dependent gene expression to mRNA export at the inner side of the nuclear pore complex (NPC). The TREX-2 complex is tethered to the inner side of the NPC via the nucleoporins Nup1 and Nup60; in S. cerevisiae it contains Sac3p, Thp1p, Sem1, Sus1p and Cdc31p.
GO:0070693	1331	A protein complex that is formed by the association of positive transcription elongation factor complex b (P-TEFb) with the mRNA capping methyltransferase.
GO:0002180	1332	An nuclear membrane protein complex having arachidonate 5-lipoxygenase activity.
GO:0070274	1333	A protein complex that is required for efficient splicing, and prevents leakage of unspliced pre-mRNAs from the nucleus (named for pre-mRNA REtention and Splicing). In Saccharomyces, the complex consists of Ist3p, Bud13p, and Pml1p.
GO:0043625	1334	A multimeric DNA polymerase enzyme complex which differs in composition amongst species; in humans it is a heterotetramer of four subunits of approximately 125, 50, 68 and 12kDa, while in S. cerevisiae, it has three different subunits which form a heterotrimer, and the active enzyme is a dimer of this heterotrimer. Functions in DNA replication, mismatch repair and excision repair.
GO:0062128	1335	A heterodimer involved in the stabilization of DNA recombination intermediates, the promotion of crossover recombination, and the proper assembly of the synaptonemal complex in meiotic prophase nuclei. In yeast the complex consists of two subunits, Msh4 and Msh5.
GO:0071177	1336	A protein complex that consists of the intracellular domain of Notch3 (ICN3), the DNA-binding transcription factor RBP-Jkappa, and the transcriptional coactivator Mastermind-like-2 (MAML2); the complex is involved in transcriptional activation in response to Notch-mediated signaling.
GO:0070767	1337	A protein complex that contains BRCA1 and Rad 51, and is involved in the control of recombination and of genome integrity.
GO:0000346	1338	The transcription export (TREX) complex couples transcription elongation by RNA polymerase II to mRNA export. The complex associates with the polymerase and travels with it along the length of the transcribed gene. TREX is composed of the THO transcription elongation complex as well as other proteins that couple THO to mRNA export proteins. The TREX complex is known to be found in a wide range of eukaryotes, including S. cerevisiae and metazoans.
GO:0033167	1339	A ribonucleoprotein complex that contains members of the Argonaute family of proteins, additional protein subunits, and duplex siRNA; required for heterochromatin assembly and siRNA generation. Possibly involved in the conversion of ds siRNA to ss siRNA.
GO:0031601	1340	The core complex of a proteasome located in the nucleus of a cell.
GO:0034455	1341	A protein complex that forms a subcomplex of the 90S preribosome and is required for the subsequent assembly of the rest of the preribosome. In S. cerevisiae, it is composed of Utp5p, Utp4p, Nan1p, Utp8p, Utp9p, Utp10 and Utp15p.
GO:0071176	1342	A protein complex that consists of the intracellular domain of Notch2 (ICN2), the DNA-binding transcription factor RBP-Jkappa, and the transcriptional coactivator Mastermind-like-2 (MAML2); the complex is involved in transcriptional activation in response to Notch-mediated signaling.
GO:0070557	1343	A protein complex that contains the cyclin-dependent protein kinase inhibitor p21WAF1/CIP1 bound to PCNA; formation of the complex inhibits DNA replication.
